source_id,bp_rp,phot_g_mean_mag,parallax
198095956256654720,3.090373992919922,17.091127395629883,9.428542900593772
204684947188150528,2.660954475402832,15.93199634552002,6.374204128801035
204871284348380032,2.838536262512207,17.084335327148438,6.064011512352549
204902036309804160,2.8043155670166016,19.678977966308594,11.786214250855682
204911210363922944,2.615605354309082,16.159347534179688,6.449993047206622
205327199420947456,3.3335952758789062,17.332059860229492,6.8480896716863215
205366717416515712,2.553898811340332,15.701263427734375,6.452351299098415
205380770549396736,-0.1302204132080078,16.09070587158203,10.979284770076754
205391559507272192,1.8553600311279297,18.95540428161621,5.421617552578391
205395717035619584,0.7242441177368164,9.103041648864746,11.214775566113897
205450830055095680,2.9009342193603516,15.908576965332031,12.318073482669126
205473954161779968,1.8444366455078125,20.387887954711914,5.0327359628117145
205532503151424896,1.7660198211669922,20.595914840698242,5.275431085577558
205569950970698496,1.5371227264404297,13.457601547241211,5.53541952239253
205599294185911808,3.257547378540039,18.972532272338867,5.559822566876342
205631798499105024,2.760356903076172,18.406761169433594,5.174521209756993
205788551923161728,3.3159523010253906,18.16305160522461,7.1582330728948165
205817929497729792,1.431905746459961,20.82685089111328,6.086891749038936
205922726702389120,2.35653018951416,15.552140235900879,5.070330507408306
205973510393173504,1.5680904388427734,20.89834213256836,6.24840315354093
206096621339673216,1.528426170349121,13.201338768005371,5.802596675317876
206131496471859840,1.7796516418457031,20.775806427001953,5.11580216872865
206149191736723584,1.5177249908447266,20.791820526123047,9.74500673736047
206200868782801536,1.5234451293945312,20.75369644165039,7.018733729767117
206203097869621248,2.8495025634765625,20.04205322265625,5.8719248357043154
206253576621282432,2.0862808227539062,20.75716209411621,5.062550179815802
206260826525935360,2.417146682739258,20.199581146240234,5.242828737212242
206261857318017280,1.795064926147461,20.853002548217773,6.219943650053678
206328927528299776,2.207254409790039,20.626314163208008,5.481385263445768
206381085612956544,3.072437286376953,17.215105056762695,5.295785516273647
206416991537058816,2.8270721435546875,20.860034942626953,5.873832411865808
206432487781078016,1.3557844161987305,11.229507446289062,9.061551660984426
206433862168259584,2.1020660400390625,20.753402709960938,5.530458975075104
